response_id,submitted_date,channel,ward,language,respondent_type,corridor_referenced,sentiment,top_concern,secondary_concern,verbatim_snippet,reached_via,delivery_id_ref
RSP-102451,2026-09-14,intercept_survey,Plateau-Mont-Royal,fr,resident_association,Saint_Joseph,strong_support,bike_lane_safety,pedestrian_safety,Un corridor cyclable continu sur Rachel c est vraiment attendu,social_share,EML-0900546
RSP-102574,2026-09-14,portal,Milton-Parc,en,individual_resident,Rachel,strong_support,bike_lane_safety,accessibility,As a small business owner I welcome slower traffic and more foot traffic,reminder_sms,SMS-0900148
RSP-103019,2026-09-14,intercept_survey,Mile End,en,individual_resident,Saint_Laurent_North,neutral,noise,accessibility,A protected lane on Saint Denis is long overdue,reminder_sms,EML-0900539
RSP-103320,2026-09-14,sms_reply,Plateau-Mont-Royal,en,individual_resident,Mont_Royal,support,snow_removal,noise,I bike to work on Rachel every day and this will make it safer,social_share,SMS-0501348
RSP-103336,2026-09-14,community_meeting_signin,Plateau-Mont-Royal,fr,developer_rep,Saint_Denis,concern,pedestrian_safety,displacement_risk,Les taxis et le transport adapte doivent garder acces,meeting_flyer,
RSP-103394,2026-09-14,intercept_survey,Plateau-Mont-Royal,en,individual_resident,Saint_Denis,strong_support,accessibility,,Please keep the plan strong the neighbourhood needs this,social_share,SMS-0900640
RSP-100044,2026-09-15,portal,Jeanne-Mance,ar,individual_resident,Mont_Royal,concern,parking_loss,bike_lane_safety,nahtaj ila mazid min alma3loomat bil arabia,reminder_email,EML-0900378
RSP-100222,2026-09-15,portal,Plateau-Mont-Royal,fr,developer_rep,Rachel,support,tree_canopy,parking_loss,Je marche cette rue tous les matins et une piste protegee change tout,meeting_flyer,EML-0502430
RSP-100714,2026-09-15,portal,Plateau-Mont-Royal,fr,individual_resident,Multiple,concern,pedestrian_safety,parking_loss,La circulation va se deverser sur les rues residentielles,portal_search,SMS-0900032
RSP-100879,2026-09-15,portal,Plateau-Mont-Royal,fr,individual_resident,Mont_Royal,support,parking_loss,tree_canopy,Le nouveau design de l arret rendra le service beaucoup plus fiable,social_share,SMS-0500491
RSP-100884,2026-09-15,sms_reply,Plateau-Mont-Royal,fr,visitor,Saint_Denis,support,tree_canopy,noise,Il faut plus d arbres sur Saint Laurent nord et un trottoir plus large,portal_search,EML-0502181
RSP-100934,2026-09-15,portal,Milton-Parc,en,individual_resident,Multiple,support,parking_loss,bike_lane_safety,As a small business owner I welcome slower traffic and more foot traffic,meeting_flyer,EML-0502004
RSP-101376,2026-09-15,intercept_survey,Plateau-Mont-Royal,fr,individual_resident,Saint_Joseph,strong_support,accessibility,,Les livraisons peuvent tres bien se faire tot le matin,social_share,EML-0900465
RSP-101484,2026-09-15,email_form,Mile End,en,resident_association,Multiple,neutral,snow_removal,,Transit stops need to be redesigned for accessibility,meeting_flyer,SMS-0501386
RSP-101710,2026-09-15,portal,Plateau-Mont-Royal,fr,business_owner,Saint_Denis,strong_opposition,snow_removal,parking_loss,Nous avons besoin d une fenetre de livraison entre 7h et 10h,social_share,EML-0900300
RSP-101813,2026-09-15,intercept_survey,Plateau-Mont-Royal,en,individual_resident,Multiple,neutral,delivery_access,,Please keep the plan strong the neighbourhood needs this,reminder_email,SMS-0500001
RSP-102076,2026-09-15,portal,Plateau-Mont-Royal,en,individual_resident,Mont_Royal,strong_support,delivery_access,,Transit stops need to be redesigned for accessibility,reminder_sms,EML-0900035
RSP-102136,2026-09-15,intercept_survey,Jeanne-Mance,fr,individual_resident,Mont_Royal,neutral,snow_removal,tree_canopy,Il faut plus d arbres sur Saint Laurent nord et un trottoir plus large,reminder_email,
RSP-102180,2026-09-15,portal,Mile End,fr,business_owner,Saint_Denis,strong_opposition,pedestrian_safety,displacement_risk,Il faut penser aux locataires deja fragiles sur le corridor,reminder_sms,SMS-0500146
RSP-102286,2026-09-15,portal,Plateau-Mont-Royal,en,individual_resident,None,concern,tree_canopy,,Loss of parking will hurt my customers who drive in,walkup,SMS-0900361
RSP-102596,2026-09-15,sms_reply,Jeanne-Mance,fr,business_owner,Mont_Royal,neutral,pedestrian_safety,transit_frequency,Les livraisons peuvent tres bien se faire tot le matin,reminder_sms,SMS-0900901
RSP-102711,2026-09-15,portal,Plateau-Mont-Royal,en,individual_resident,Rachel,support,delivery_access,parking_loss,My kids can finally walk to school without dodging cars,reminder_email,SMS-0501053
RSP-102754,2026-09-15,intercept_survey,Mile End,en,individual_resident,Rachel,support,parking_loss,,I bike to work on Rachel every day and this will make it safer,reminder_email,EML-0502097
RSP-102888,2026-09-15,portal,Plateau-Mont-Royal,fr,individual_resident,Saint_Joseph,strong_opposition,parking_loss,,Nous avons besoin d une fenetre de livraison entre 7h et 10h,reminder_email,SMS-0501435
RSP-103396,2026-09-15,portal,Plateau-Mont-Royal,en,visitor,Mont_Royal,neutral,delivery_access,accessibility,A protected lane on Saint Denis is long overdue,reminder_email,SMS-0500746
RSP-100269,2026-09-16,intercept_survey,Plateau-Mont-Royal,fr,visitor,None,concern,snow_removal,parking_loss,L hiver la piste devient inutilisable si le deneigement suit pas,meeting_flyer,EML-0502625
RSP-100668,2026-09-16,portal,Mile End,en,individual_resident,Saint_Joseph,concern,bike_lane_safety,snow_removal,Snow removal on the new lane must be reliable or it defeats the purpose,direct_link,EML-0900219
RSP-101005,2026-09-16,intercept_survey,Mile End,en,community_group,Saint_Denis,strong_opposition,bike_lane_safety,snow_removal,Delivery access on Saint Denis is critical please preserve morning windows,portal_search,SMS-0501084
RSP-101107,2026-09-16,portal,Mile End,en,individual_resident,Mont_Royal,strong_support,pedestrian_safety,,As a small business owner I welcome slower traffic and more foot traffic,portal_search,SMS-0501299
RSP-101144,2026-09-16,community_meeting_signin,Plateau-Mont-Royal,fr,individual_resident,Rachel,strong_support,delivery_access,snow_removal,Le nouveau design de l arret rendra le service beaucoup plus fiable,portal_search,
RSP-101158,2026-09-16,intercept_survey,Jeanne-Mance,en,individual_resident,Rachel,support,snow_removal,accessibility,Transit stops need to be redesigned for accessibility,social_share,SMS-0501406
RSP-101405,2026-09-16,intercept_survey,Mile End,en,individual_resident,Mont_Royal,support,pedestrian_safety,bike_lane_safety,As a small business owner I welcome slower traffic and more foot traffic,meeting_flyer,SMS-0900491
RSP-101482,2026-09-16,intercept_survey,Plateau-Mont-Royal,en,individual_resident,Saint_Laurent_North,concern,transit_frequency,,Snow removal on the new lane must be reliable or it defeats the purpose,portal_search,EML-0502225
RSP-101645,2026-09-16,portal,Plateau-Mont-Royal,fr,community_group,Mont_Royal,concern,pedestrian_safety,,La circulation va se deverser sur les rues residentielles,walkup,EML-0502071
RSP-101667,2026-09-16,portal,Mile End,fr,individual_resident,Mont_Royal,support,snow_removal,transit_frequency,Un corridor cyclable continu sur Rachel c est vraiment attendu,reminder_email,EML-0502333
RSP-101668,2026-09-16,intercept_survey,Plateau-Mont-Royal,fr,individual_resident,Saint_Denis,strong_support,bike_lane_safety,noise,Ma petite entreprise gagne quand le quartier est marchable,direct_link,SMS-0500609
RSP-101685,2026-09-16,sms_reply,Mile End,ur,individual_resident,Mont_Royal,strong_support,transit_frequency,,sabzi wale ke liye subah ki delivery zaroori hai,direct_link,SMS-0500120
RSP-101872,2026-09-16,portal,Milton-Parc,en,resident_association,Rachel,strong_opposition,snow_removal,delivery_access,Pedestrian safety at the Mont Royal intersection is not addressed enough,walkup,EML-0900016
RSP-101875,2026-09-16,intercept_survey,Milton-Parc,en,individual_resident,Mont_Royal,neutral,parking_loss,pedestrian_safety,My kids can finally walk to school without dodging cars,social_share,EML-0501809
RSP-101951,2026-09-16,portal,Milton-Parc,en,resident_association,Mont_Royal,strong_support,enforcement,transit_frequency,My kids can finally walk to school without dodging cars,reminder_sms,SMS-0501388
RSP-102367,2026-09-16,portal,Mile End,fr,business_owner,Mont_Royal,concern,delivery_access,bike_lane_safety,Je crains les impacts sur mon commerce si les livraisons sont bloquees,portal_search,SMS-0500211
RSP-102854,2026-09-16,sms_reply,Plateau-Mont-Royal,fr,individual_resident,Multiple,support,noise,,Le nouveau design de l arret rendra le service beaucoup plus fiable,reminder_sms,SMS-0900816
RSP-102855,2026-09-16,portal,Jeanne-Mance,vi,individual_resident,Saint_Denis,neutral,delivery_access,enforcement,an toan cho tre em quan trong nhat,reminder_email,SMS-0500085
RSP-102947,2026-09-16,intercept_survey,Plateau-Mont-Royal,ar,business_owner,Saint_Denis,strong_opposition,parking_loss,,nahtaj ila mazid min alma3loomat bil arabia,reminder_sms,SMS-0900458
RSP-103224,2026-09-16,community_meeting_signin,Milton-Parc,ar,individual_resident,Rachel,neutral,parking_loss,displacement_risk,3adad al ashjar 3ala assharia3 mahdood,meeting_flyer,EML-0900738
RSP-103307,2026-09-16,portal,Plateau-Mont-Royal,fr,individual_resident,Saint_Laurent_North,strong_support,pedestrian_safety,,Les livraisons peuvent tres bien se faire tot le matin,meeting_flyer,EML-0501584
RSP-103410,2026-09-16,sms_reply,Mile End,en,individual_resident,None,neutral,bike_lane_safety,snow_removal,My kids can finally walk to school without dodging cars,direct_link,EML-0501910
RSP-103423,2026-09-16,sms_reply,Plateau-Mont-Royal,en,individual_resident,Multiple,strong_opposition,bike_lane_safety,displacement_risk,Pedestrian safety at the Mont Royal intersection is not addressed enough,social_share,EML-0501689
RSP-103528,2026-09-16,community_meeting_signin,Plateau-Mont-Royal,en,individual_resident,Saint_Laurent_North,strong_support,bike_lane_safety,delivery_access,As a small business owner I welcome slower traffic and more foot traffic,reminder_sms,SMS-0500686
RSP-100219,2026-09-17,sms_reply,Milton-Parc,fr,individual_resident,Saint_Denis,neutral,delivery_access,tree_canopy,Je marche cette rue tous les matins et une piste protegee change tout,social_share,SMS-0500246
RSP-100351,2026-09-17,intercept_survey,Plateau-Mont-Royal,en,individual_resident,Saint_Joseph,strong_support,parking_loss,accessibility,Please keep the plan strong the neighbourhood needs this,meeting_flyer,SMS-0501499
RSP-100592,2026-09-17,portal,Plateau-Mont-Royal,fr,individual_resident,Saint_Denis,support,bike_lane_safety,parking_loss,Ma petite entreprise gagne quand le quartier est marchable,walkup,SMS-0900329
RSP-100659,2026-09-17,intercept_survey,Plateau-Mont-Royal,en,individual_resident,Saint_Denis,support,parking_loss,,Transit stops need to be redesigned for accessibility,reminder_sms,SMS-0500041
RSP-100726,2026-09-17,email_form,Milton-Parc,fr,visitor,Saint_Joseph,strong_support,snow_removal,parking_loss,Le nouveau design de l arret rendra le service beaucoup plus fiable,reminder_email,SMS-0900944
RSP-100848,2026-09-17,portal,Mile End,en,individual_resident,Rachel,support,tree_canopy,,A protected lane on Saint Denis is long overdue,reminder_email,SMS-0500226
RSP-102554,2026-09-17,community_meeting_signin,Plateau-Mont-Royal,en,community_group,Rachel,concern,tree_canopy,accessibility,Snow removal on the new lane must be reliable or it defeats the purpose,meeting_flyer,SMS-0500846
RSP-102673,2026-09-17,community_meeting_signin,Mile End,vi,individual_resident,Saint_Laurent_North,strong_opposition,bike_lane_safety,,cho phep giao hang buoi sang la can thiet,direct_link,SMS-0900724
RSP-103386,2026-09-17,portal,Plateau-Mont-Royal,en,visitor,Saint_Denis,neutral,tree_canopy,displacement_risk,Trees and benches will make this corridor liveable again,meeting_flyer,SMS-0900298
RSP-100186,2026-09-18,sms_reply,Plateau-Mont-Royal,fr,individual_resident,Mont_Royal,support,parking_loss,pedestrian_safety,Je marche cette rue tous les matins et une piste protegee change tout,walkup,
RSP-100261,2026-09-18,community_meeting_signin,Plateau-Mont-Royal,fr,individual_resident,Saint_Denis,concern,displacement_risk,transit_frequency,La circulation va se deverser sur les rues residentielles,social_share,EML-0502285
RSP-100297,2026-09-18,community_meeting_signin,Plateau-Mont-Royal,fr,visitor,None,support,pedestrian_safety,delivery_access,Je marche cette rue tous les matins et une piste protegee change tout,reminder_email,EML-0900764
RSP-100694,2026-09-18,intercept_survey,Milton-Parc,fr,business_owner,Rachel,support,parking_loss,,Ma petite entreprise gagne quand le quartier est marchable,portal_search,
RSP-100895,2026-09-18,community_meeting_signin,Plateau-Mont-Royal,en,individual_resident,Rachel,strong_support,pedestrian_safety,bike_lane_safety,A protected lane on Saint Denis is long overdue,walkup,SMS-0501082
RSP-100972,2026-09-18,email_form,Plateau-Mont-Royal,fr,individual_resident,Rachel,strong_support,parking_loss,tree_canopy,Ma petite entreprise gagne quand le quartier est marchable,social_share,EML-0502295
RSP-101081,2026-09-18,intercept_survey,Milton-Parc,en,individual_resident,Saint_Denis,neutral,tree_canopy,,I bike to work on Rachel every day and this will make it safer,social_share,
RSP-101138,2026-09-18,portal,Plateau-Mont-Royal,fr,individual_resident,Rachel,neutral,enforcement,transit_frequency,Le nouveau design de l arret rendra le service beaucoup plus fiable,social_share,EML-0900283
RSP-101190,2026-09-18,sms_reply,Mile End,en,business_owner,Saint_Joseph,concern,parking_loss,,Traffic will push into residential side streets that are already busy,meeting_flyer,EML-0502626
RSP-101292,2026-09-18,intercept_survey,Plateau-Mont-Royal,vi,individual_resident,Mont_Royal,support,accessibility,noise,cho phep giao hang buoi sang la can thiet,meeting_flyer,SMS-0500657
RSP-101357,2026-09-18,intercept_survey,Milton-Parc,en,individual_resident,Saint_Joseph,support,displacement_risk,delivery_access,As a small business owner I welcome slower traffic and more foot traffic,walkup,EML-0501622
RSP-101443,2026-09-18,intercept_survey,Plateau-Mont-Royal,fr,business_owner,Saint_Joseph,neutral,delivery_access,snow_removal,Il faut plus d arbres sur Saint Laurent nord et un trottoir plus large,reminder_sms,EML-0501937
RSP-101447,2026-09-18,portal,Jeanne-Mance,en,advocacy_group,Rachel,strong_support,bike_lane_safety,noise,The community meetings have been well organized and thoughtful,portal_search,EML-0900427
RSP-102007,2026-09-18,sms_reply,Plateau-Mont-Royal,en,individual_resident,Saint_Joseph,support,pedestrian_safety,transit_frequency,As a small business owner I welcome slower traffic and more foot traffic,meeting_flyer,EML-0501528
RSP-102459,2026-09-18,sms_reply,Jeanne-Mance,fr,individual_resident,Saint_Joseph,concern,transit_frequency,snow_removal,Les taxis et le transport adapte doivent garder acces,portal_search,SMS-0500146
RSP-102631,2026-09-18,portal,Jeanne-Mance,en,individual_resident,Saint_Denis,support,bike_lane_safety,pedestrian_safety,The community meetings have been well organized and thoughtful,walkup,SMS-0500558
RSP-102674,2026-09-18,portal,Plateau-Mont-Royal,en,individual_resident,Rachel,neutral,bike_lane_safety,tree_canopy,The community meetings have been well organized and thoughtful,reminder_email,EML-0501742
RSP-102834,2026-09-18,portal,Mile End,fr,individual_resident,Mont_Royal,strong_opposition,pedestrian_safety,,La circulation va se deverser sur les rues residentielles,reminder_email,EML-0501622
RSP-100005,2026-09-19,portal,Jeanne-Mance,vi,individual_resident,Mont_Royal,support,snow_removal,displacement_risk,an toan cho tre em quan trong nhat,social_share,SMS-0501037
